"weight","CS01","CS01_1","CS02","CS02_2","MTS01","MTS02","MTS03","MTS03_1","LMS01","LMS2","LMS02_1","LMS02_s","LMS03","LMS4","LMS05","LMS06","LMS07","LMS07_1","LMS07_2","LMS07_3a","LMS07_3b","LMS08","LMS08_s","LMS9a","LMS9b","LMS9c","LMS9d","LMS9e","LMS9f","LMS9g","LMS09f_s","SMS01a","SMS01b","SMS01c","SMS01d","SMS01d_s","SMS02","SMS03a","SMS03b","SMS03c","SMS03d","SMS4a","SMS4b","SMS4c","SMS4d","SMS4e","SMS4f","SMS04e_s","SMS5","MLA01","MLA02","MLA03","MLA03_1","MLA04","MLA04_1","LMA01","LMA02a_LS","LMA02b_LS","LMA02c_LS","LMA02d_LS","LMA02e_LS","LMA02f_LS","LMA02g_LS","LMA02h_LS","LMA02i_LS","LMA02j_LS","LMA02k_LS","LMA02l_LS","LMA02m_LS","LMA02n_LS","LMA02o_LS","LMA02p_LS","LMA02q_LS","LMA02r_LS","LMA02s_LS","LMA02f_1_LS","LMA02m_1_LS","LMA02q_1_LS","LMA02s_s_LS","LMA03a","LMA03b","LMA03c","LMA03d","LMA04a","LMA04b","LMA04c","LMA04d","LMA04e","LMA05a","LMA05b","LMA05c","LMA05d","LMA05d_1","SMA01","SMA02a","SMA02b","SMA02c","SMA02d","SMA03a","SMA03b","SMA03b_1","SMA04a","SMA04b","SMA04c","SMA04d","SMA04e","PLMA01","PLMA02a_LS","PLMA02b_LS","PLMA02c_LS","PLMA02d_LS","PLMA03a","PLMA03b","PLMA03c","PLMA03d","PLMA03e","PLMA04","PLMA05a","PLMA05b","PLMA05c","PLMA05d","PLMA05d_1","PSMA01","PSMA02a","PSMA02b","PSMA02c","PSMA02d","PSMA03a","PSMA03b","PSMA03c","PSMA03d","PSMA03e","PSMA04","PSMA05","MS04a","MS04b","MS04c","MS04b_s","MS04c_s","SECTORID","PLMA02a","PLMA02b","PLMA02c","PLMA02d","LMA02a","LMA02b","LMA02c","LMA02d","LMA03e","LMA04d_1","prov","ECO","prov_eco","mostcommonbe","mostcommonda","mostcommonpi","mostcommonpo","FarmType"
3.393873338,NA,NA,NA,NA,1,2,3,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,NA,"",1,1,1,3,3,NA,NA,NA,NA,NA,1,"",1,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"","egg collection",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ON",3,3503,NA,NA,NA,5,"Poultry"
2.954300994,NA,NA,NA,NA,1,2,1,5,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,"",NA,3,2,3,3,NA,NA,NA,NA,NA,1,"",1,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"","barn ventilation, feed delivery, water delivery, lighting",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"AB",8,4808,NA,NA,NA,3,"Poultry"
3.413240741,NA,NA,3,NA,1,2,1,5,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,1,0,"",2,2,2,3,3,NA,NA,NA,NA,NA,1,"",1,1,NA,NA,NA,3,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"","Barn venting feeding and lighting",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ON",3,3503,NA,NA,NA,5,"Poultry"
3.421049737,NA,NA,NA,NA,3,NA,3,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"","Ventilation and lighting",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ON",3,3503,NA,NA,NA,3,"Poultry"
2.64317176,NA,NA,1,5,1,2,3,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,1,"some under covered storage",NA,1,2,1,3,1,NA,NA,NA,NA,NA,"",2,1,NA,NA,NA,1,120,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,100,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"Computer","GPS",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ON",3,3503,NA,NA,NA,2,"Poultry"
2.116981132,3,NA,1,5,3,NA,3,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,2,1,30,1,130,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,100,0,NA,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ON",4,3504,NA,NA,NA,5,"Poultry"
2.960942714,3,NA,NA,NA,1,2,1,4,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,1,"shed",NA,1,3,1,3,1,NA,NA,NA,NA,NA,"",1,1,NA,1,8,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,50,NA,50,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,"","",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BC",12,5912,NA,NA,NA,4,"Poultry"
3.500033436,NA,NA,1,5,1,2,3,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,1,"solid manure storage facility",NA,1,1,1,1,NA,NA,NA,NA,NA,1,"",2,1,NA,NA,NA,1,80,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,100,NA,1,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"","ventilation",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ON",3,3503,NA,NA,NA,3,"Poultry"
3.370920613,NA,NA,NA,NA,1,2,1,5,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,1,NA,"",3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ON",3,3503,NA,NA,NA,2,"Poultry"
2.279759836,NA,NA,NA,NA,3,NA,1,5,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,"consommation d'eau","",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"QC",5,2405,NA,NA,NA,3,"Poultry"
2.288201161,1,5,NA,NA,3,NA,1,5,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,3,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"","barn ventilation and lighting",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BC",12,5912,NA,NA,NA,3,"Poultry"
5.888958495,NA,NA,NA,NA,1,2,1,3,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,"",NA,1,1,3,1,NA,NA,NA,NA,1,NA,"covered",1,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ON",4,3504,NA,NA,NA,2,"Poultry"
3.482987217,NA,NA,NA,NA,1,2,1,4,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,"",NA,1,2,3,3,NA,1,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ON",3,3503,NA,NA,NA,3,"Poultry"
2.26791559,NA,NA,1,5,1,2,3,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,"",NA,3,3,3,3,NA,NA,NA,NA,NA,1,"",1,1,NA,NA,NA,1,50,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,60,40,NA,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"QC",5,2405,NA,NA,NA,3,"Poultry"
3.819212786,NA,NA,NA,NA,3,NA,1,5,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"","",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"QC",2,2402,NA,NA,NA,3,"Poultry"
3.792171297,3,NA,1,3,1,2,1,5,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,"",NA,1,3,1,3,NA,NA,NA,NA,NA,1,"",1,3,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"","Le jenisse",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"QC",2,2402,NA,NA,NA,3,"Poultry"
2.942792958,NA,NA,NA,NA,1,2,1,5,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,1,"Covers bunkers",NA,1,1,1,1,1,NA,NA,NA,NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BC",12,5912,NA,NA,NA,2,"Poultry"
3.268830732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ON",4,3504,NA,NA,NA,99,"Poultry"
1.305570555,NA,NA,NA,NA,3,NA,1,5,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"Maximus Software","Maximus Software",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NB",1,1301,NA,NA,NA,3,"Poultry"
2.637252522,NA,NA,NA,NA,3,NA,1,5,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"Maximus Software","Maximus Software",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NB",1,1301,NA,NA,NA,3,"Poultry"
2.57864691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Contrôles électroniques mesurant la consommation d'eau, d'énergie, poids","Contrôles électroniques",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NB",1,1301,NA,NA,NA,99,"Poultry"
1.305570555,NA,NA,NA,NA,3,NA,1,5,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"Maximus Software","Maximus Software",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NB",1,1301,NA,NA,NA,4,"Poultry"
2.636986159,NA,NA,NA,NA,3,NA,1,5,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"Maximus Software","Maximus Software",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NB",1,1301,NA,NA,NA,6,"Poultry"
2.94762513,3,NA,NA,NA,1,2,1,5,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,"",NA,3,1,3,3,1,NA,NA,NA,NA,NA,"",1,1,NA,1,3,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,50,NA,50,NA,1,NA,NA,NA,NA,1,6,1,1,NA,"barn enviromental control","",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BC",12,5912,NA,NA,NA,3,"Poultry"
3.948196015,1,1,1,3,1,2,3,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,NA,"",1,2,3,3,3,NA,NA,NA,NA,NA,1,"",2,1,NA,3,NA,1,30,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,40,NA,60,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ON",3,3503,NA,NA,NA,3,"Poultry"
2.948888308,NA,NA,NA,NA,3,NA,1,5,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BC",12,5912,NA,NA,NA,4,"Poultry"
2.962429877,NA,NA,NA,NA,1,2,1,5,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,NA,"",NA,2,2,2,1,NA,NA,NA,NA,NA,1,"",1,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"","Egg Collection Makers On Farm Computers Lighting Vents Feed",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BC",12,5912,NA,NA,NA,2,"Poultry"
3.837186184,NA,NA,NA,NA,1,2,1,5,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,"",NA,2,3,3,3,NA,NA,NA,NA,NA,1,"",1,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"Ordinateur pour consommation d’eau-heures chauffage-humidité-température","Ventilation et éclairage",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"QC",2,2402,NA,NA,NA,3,"Poultry"
